Followers,Following,Following/Followers,Posts,Posts/Followers,Bio,Profile Picture,External Link,Mutual Friends,Threads,Labels
5,533,106.6,0,0,N,Yes,N,0,N,Scam
17,3380,198.8235294,1,0.005029586,N,N,N,0,N,Bot
20028,1567,0.078240463,137,1751.012125,yes,N,N,4,Yes,Real
34,4468,131.4117647,1,0.007609669,N,Yes,N,0,N,Bot
2903,1191,0.410265243,2464,6005.870697,yes,Yes,Yes,13,Yes,Real
48,4942,102.9583333,1,0.009712667,N,Yes,N,0,N,Bot
12298,931,0.075703366,759,10025.97422,yes,Yes,Yes,13,Yes,Real
81200,7,8.62069E-05,245,2842000,Yes,Yes,Yes,8,Yes,Spam
10934,471,0.043076642,1499,34798.44161,yes,N,Yes,1,N,Real
125282,642,0.005124439,505,98547.3676,N,N,N,4,Yes,Spam
3,547,182.3333333,0,0,N,Yes,N,0,N,Bot
6,435,72.5,2,0.027586207,Yes,N,N,0,N,Scam
5,88,17.6,3,0.170454545,N,Yes,N,0,N,Scam
12,5620,468.3333333,0,0,N,N,N,0,N,Bot
32,1651,51.59375,1,0.019382193,N,N,N,0,N,Bot
21314,1066,0.050014075,16,319.9099437,yes,N,N,11,Yes,Real
19290,1181,0.061223432,520,8493.480102,yes,N,Yes,7,Yes,Real
154105,141,0.000914961,234,255748.7234,N,N,Yes,1,N,Spam
18907,538,0.02845507,1973,69337.38104,yes,N,Yes,7,N,Real
3,195,65,1,0.015384615,Yes,N,N,0,N,Scam
135893,211,0.001552692,17,10948.72512,Yes,N,Yes,3,Yes,Spam
21792,2079,0.095401982,803,8417.015873,N,Yes,N,12,N,Real
1,510,510,1,0.001960784,N,Yes,N,0,N,Scam
8,1014,126.75,1,0.007889546,N,Yes,N,0,N,Bot
49454,659,0.013325515,334,25064.69803,N,Yes,Yes,0,Yes,Spam
6,4357,726.1666667,1,0.001377094,N,N,N,0,N,Bot
55782,31,0.000555735,296,532628.129,N,N,Yes,3,Yes,Spam
6,92,15.33333333,0,0,N,Yes,N,0,N,Scam
11388,336,0.029504742,1157,39214.03571,Yes,N,N,6,N,Real
0,391,#DIV/0!,2,#DIV/0!,N,N,N,0,N,Scam
23,2294,99.73913043,0,0,N,Yes,N,0,N,Bot
3068,446,0.145371578,1966,13523.96413,N,N,N,11,Yes,Real
157377,117,0.000743438,91,122404.3333,N,N,N,2,Yes,Spam
4,58,14.5,2,0.137931034,N,Yes,N,0,N,Scam
3,181,60.33333333,4,0.066298343,N,Yes,N,0,N,Scam
1,265,265,4,0.01509434,Yes,N,N,0,N,Scam
4,193,48.25,4,0.082901554,N,Yes,N,0,N,Scam
60762,986,0.016227247,624,38453.84178,Yes,Yes,Yes,8,N,Spam
92662,466,0.00502903,182,36189.87983,Yes,Yes,Yes,7,Yes,Spam
111751,208,0.001861281,252,135390.6346,N,Yes,N,5,Yes,Spam
5,268,53.6,2,0.037313433,Yes,Yes,N,0,N,Scam
0,469,#DIV/0!,2,#DIV/0!,Yes,Yes,N,0,N,Scam
0,609,#DIV/0!,1,#DIV/0!,N,Yes,N,0,N,Scam
8795,231,0.026264923,283,10774.82684,Yes,Yes,N,3,Yes,Spam
125299,869,0.00693541,485,69930.97238,Yes,N,Yes,5,Yes,Spam
2,61,30.5,4,0.131147541,Yes,N,N,0,N,Scam
9760,1308,0.134016393,1895,14140.06116,N,N,Yes,12,Yes,Real
5,755,151,1,0.006622517,N,N,N,0,N,Scam
32,6143,191.96875,0,0,N,N,N,0,N,Bot
20574,1959,0.095217265,1257,13201.38744,N,Yes,Yes,6,Yes,Real
4,590,147.5,1,0.006779661,N,Yes,N,0,N,Scam
27,3618,134,2,0.014925373,N,N,N,0,N,Bot
14013,1759,0.125526297,1835,14618.45082,N,Yes,Yes,13,Yes,Real
59573,271,0.004549041,618,135852.8192,N,Yes,Yes,4,Yes,Spam
87957,545,0.00619621,256,41315.58165,Yes,N,N,0,N,Spam
80784,714,0.008838384,138,15613.71429,N,N,N,2,Yes,Spam
38421,1035,0.026938393,441,16370.68696,N,N,Yes,7,Yes,Spam
10,6160,616,0,0,N,N,N,0,N,Bot
15289,1725,0.112826215,1528,13542.95188,yes,Yes,Yes,14,Yes,Real
0,658,#DIV/0!,4,#DIV/0!,N,N,N,0,N,Scam
1,252,252,0,0,Yes,Yes,N,0,N,Scam
8,1412,176.5,1,0.005665722,N,Yes,N,0,N,Bot
26599,929,0.034926125,612,17522.69968,Yes,Yes,N,1,Yes,Spam
134900,349,0.002587102,70,27057.30659,N,Yes,Yes,5,Yes,Spam
18705,1014,0.054210104,665,12267.0858,N,Yes,Yes,4,Yes,Spam
88494,239,0.002700748,341,126261.3138,Yes,N,Yes,9,N,Spam
32496,518,0.015940423,187,11731.18147,N,Yes,N,7,N,Spam
10278,1956,0.190309399,722,3793.822086,yes,Yes,N,6,N,Real
541,2157,3.987060998,1363,341.8558183,Yes,Yes,N,10,N,Real
39537,105,0.00265574,598,225172.6286,N,Yes,Yes,0,N,Spam
7,348,49.71428571,4,0.08045977,N,N,N,0,N,Scam
3,313,104.3333333,2,0.019169329,Yes,N,N,0,N,Scam
21140,1817,0.085950804,1371,15950.98514,Yes,N,N,5,N,Real
5,6533,1306.6,0,0,N,N,N,0,N,Bot
0,512,#DIV/0!,4,#DIV/0!,N,Yes,N,0,N,Scam
698,1440,2.063037249,1436,696.0611111,N,N,Yes,4,N,Real
5419,2133,0.393615058,637,1618.332396,Yes,N,Yes,9,Yes,Real
2419,1024,0.42331542,594,1403.208984,yes,Yes,N,3,Yes,Real
7,634,90.57142857,2,0.022082019,N,N,N,0,N,Scam
5957,311,0.052207487,1644,31489.73633,yes,N,Yes,5,N,Real
132325,167,0.001262044,380,301098.8024,Yes,Yes,Yes,7,N,Spam
135526,662,0.004884672,160,32755.5287,N,Yes,N,7,Yes,Spam
4574,720,0.157411456,1314,8347.55,yes,Yes,N,8,N,Real
136245,751,0.005512129,431,78191.20506,Yes,Yes,N,6,N,Spam
44,5997,136.2954545,1,0.007337002,N,Yes,N,0,N,Bot
4,255,63.75,2,0.031372549,N,N,N,0,N,Scam
27,436,16.14814815,1,0.061926606,N,Yes,N,0,N,Bot
10119,1402,0.13855124,988,7130.935806,yes,Yes,N,6,N,Real
21024,2200,0.104642314,1257,12012.34909,yes,Yes,N,5,Yes,Real
19614,1441,0.073467931,1975,26882.47745,Yes,Yes,N,9,N,Real
9044,1036,0.114551084,634,5534.648649,Yes,N,Yes,5,N,Spam
8,4727,590.875,1,0.001692405,N,Yes,N,0,N,Bot
1230,140,0.113821138,1822,16007.57143,N,Yes,N,0,N,Real
15773,576,0.036518101,491,13445.38715,N,Yes,N,3,Yes,Spam
45,6198,137.7333333,0,0,N,Yes,N,0,N,Bot
23,1752,76.17391304,1,0.013127854,N,Yes,N,0,N,Bot
70783,417,0.005891245,160,27158.94484,Yes,N,Yes,7,N,Spam
128267,337,0.002627332,581,221136.8754,N,N,N,9,N,Spam
7,314,44.85714286,1,0.022292994,N,Yes,N,0,N,Scam
38,2352,61.89473684,2,0.032312925,N,Yes,N,0,N,Bot
2547,122,0.04789949,39,814.204918,yes,N,Yes,12,N,Real
133602,48,0.000359276,314,873979.75,N,N,Yes,6,N,Spam
10,4995,499.5,0,0,N,N,N,0,N,Bot
4,541,135.25,3,0.022181146,N,N,N,0,N,Scam
18,2715,150.8333333,2,0.013259669,N,Yes,N,0,N,Bot
32,764,23.875,0,0,N,N,N,0,N,Bot
19560,138,0.007055215,2137,302896.5217,yes,Yes,Yes,3,Yes,Real
20908,1837,0.087861106,207,2355.99129,yes,Yes,Yes,11,N,Real
145300,109,0.000750172,565,753160.5505,Yes,Yes,N,9,N,Spam
11474,562,0.048980303,389,7941.967972,Yes,N,Yes,13,Yes,Real
43,6163,143.3255814,0,0,N,Yes,N,0,N,Bot
40,3726,93.15,2,0.021470746,N,N,N,0,N,Bot
14,3917,279.7857143,1,0.003574164,N,N,N,0,N,Bot
51421,740,0.014391008,479,33284.67432,N,N,Yes,3,N,Spam
106094,655,0.00617377,524,84875.2,Yes,N,Yes,5,N,Spam
0,6288,#DIV/0!,1,#DIV/0!,N,N,N,0,N,Bot
5905,400,0.067739204,1825,26941.5625,Yes,N,N,11,N,Real
7,525,75,2,0.026666667,Yes,Yes,N,0,N,Scam
37,3108,84,0,0,N,N,N,0,N,Bot
5,547,109.4,0,0,N,N,N,0,N,Scam
0,618,#DIV/0!,4,#DIV/0!,Yes,N,N,0,N,Scam
1931,602,0.311755567,2002,6421.697674,yes,N,Yes,1,Yes,Real
5,5451,1090.2,2,0.001834526,N,Yes,N,0,N,Bot
12070,1130,0.093620547,2561,27355.10619,yes,N,N,9,N,Real
7,756,108,1,0.009259259,N,Yes,N,0,N,Scam
7,746,106.5714286,3,0.028150134,Yes,N,N,0,N,Scam
34,5819,171.1470588,1,0.005842928,N,Yes,N,0,N,Bot
34,1093,32.14705882,2,0.06221409,N,Yes,N,0,N,Bot
3,232,77.33333333,0,0,Yes,N,N,0,N,Scam
151493,455,0.003003439,153,50941.6022,N,N,Yes,3,Yes,Spam
0,4688,#DIV/0!,1,#DIV/0!,N,N,N,0,N,Bot
20980,986,0.04699714,2389,50832.88032,Yes,N,N,2,Yes,Real
4,337,84.25,3,0.035608309,Yes,N,N,0,N,Scam
6,709,118.1666667,0,0,N,Yes,N,0,N,Scam
16,1578,98.625,1,0.010139417,N,N,N,0,N,Bot
142632,781,0.00547563,102,18627.99488,Yes,N,N,7,N,Spam
1,488,488,4,0.008196721,N,Yes,N,0,N,Scam
17,1323,77.82352941,0,0,N,N,N,0,N,Bot
18958,1918,0.10117101,1159,11455.85089,N,N,N,12,N,Real
108800,674,0.006194853,263,42454.59941,Yes,Yes,Yes,0,Yes,Spam
9223,1459,0.158191478,2171,13723.87457,N,Yes,Yes,9,N,Real
10767,904,0.083960249,29,345.4015487,N,N,Yes,7,Yes,Spam
5,535,107,2,0.018691589,Yes,N,N,0,N,Scam
19797,32,0.001616407,454,280869.9375,Yes,N,Yes,7,N,Spam
57188,1027,0.017958313,662,36863.15093,N,N,Yes,0,Yes,Spam
118519,1052,0.008876214,188,21180.20152,Yes,N,N,2,N,Spam
12055,1185,0.098299461,1633,16612.50211,Yes,Yes,Yes,6,Yes,Real
7,243,34.71428571,4,0.115226337,Yes,N,N,0,N,Scam
74478,88,0.001181557,568,480721.6364,N,Yes,Yes,8,Yes,Spam
13,287,22.07692308,2,0.090592334,N,N,N,0,N,Bot
43,1854,43.11627907,0,0,N,N,N,0,N,Bot
3,710,236.6666667,4,0.016901408,Yes,Yes,N,0,N,Scam
148354,1057,0.00712485,259,36351.64238,N,Yes,Yes,3,Yes,Spam
119599,583,0.004874623,676,138677.3997,N,Yes,Yes,0,Yes,Spam
143867,697,0.004844752,6,1238.453372,Yes,N,Yes,2,N,Spam
17986,1897,0.105470922,2665,25267.62783,Yes,Yes,N,15,N,Real
42159,252,0.005977371,658,110081.8333,Yes,N,Yes,0,Yes,Spam
42,6357,151.3571429,1,0.00660689,N,N,N,0,N,Bot
3857,120,0.031112263,1440,46284,yes,Yes,Yes,11,N,Real
13108,490,0.037381752,490,13108,yes,Yes,Yes,4,Yes,Real
29,6689,230.6551724,2,0.008670952,N,Yes,N,0,N,Bot
63869,254,0.00397689,480,120697.3228,Yes,Yes,Yes,1,N,Spam
5,302,60.4,4,0.066225166,Yes,N,N,0,N,Scam
10,6303,630.3,2,0.003173092,N,N,N,0,N,Bot
3,376,125.3333333,1,0.007978723,N,Yes,N,0,N,Scam
131726,1022,0.007758529,450,58000.68493,N,N,N,5,N,Spam
36430,748,0.020532528,320,15585.02674,N,N,Yes,7,N,Spam
6,75,12.5,3,0.24,N,Yes,N,0,N,Scam
3,424,141.3333333,2,0.014150943,N,N,N,0,N,Scam
18,4937,274.2777778,0,0,N,N,N,0,N,Bot
16416,1284,0.078216374,553,7070.130841,N,N,N,2,N,Real
22755,331,0.014546254,390,26811.02719,Yes,N,N,4,N,Spam
44460,483,0.010863698,656,60384.59627,N,Yes,Yes,9,N,Spam
21,1244,59.23809524,1,0.016881029,N,N,N,0,N,Bot
16,4334,270.875,0,0,N,Yes,N,0,N,Bot
11959,797,0.066644368,1906,28599.56587,N,Yes,N,8,N,Real
5128,1833,0.357449298,1196,3345.929078,Yes,N,N,11,N,Real
12060,917,0.076036484,2073,27263.22792,Yes,N,N,10,N,Real
870,1515,1.74137931,514,295.1683168,N,Yes,Yes,11,Yes,Real
2370,2279,0.961603376,1344,1397.665643,N,Yes,N,3,N,Real
2843,896,0.315160042,1517,4813.427455,yes,N,N,2,Yes,Real
48249,650,0.013471782,617,45799.43538,N,Yes,N,4,Yes,Spam
5,313,62.6,3,0.047923323,N,Yes,N,0,N,Scam
108303,784,0.00723895,409,56499.90689,Yes,N,Yes,8,Yes,Spam
7,169,24.14285714,3,0.124260355,N,Yes,N,0,N,Scam
70581,757,0.010725266,196,18274.60502,Yes,Yes,Yes,5,Yes,Spam
125179,1038,0.008292126,344,41485.14066,N,Yes,Yes,9,N,Spam
5,595,119,2,0.016806723,N,Yes,N,0,N,Scam
4971,1839,0.369945685,2518,6806.404568,yes,N,Yes,9,Yes,Real
109321,304,0.002780801,521,187356.0559,N,N,Yes,6,Yes,Spam
34,548,16.11764706,0,0,N,N,N,0,N,Bot
3,256,85.33333333,4,0.046875,N,N,N,0,N,Scam
91607,517,0.005643674,55,9745.425532,N,Yes,Yes,6,N,Spam
5,170,34,2,0.058823529,Yes,Yes,N,0,N,Scam
26,5440,209.2307692,0,0,N,Yes,N,0,N,Bot
0,575,#DIV/0!,0,#DIV/0!,N,N,N,0,N,Scam
1,4831,4831,0,0,N,N,N,0,N,Bot
6,680,113.3333333,2,0.017647059,Yes,Yes,N,0,N,Scam
63977,795,0.012426341,280,22532.77987,Yes,Yes,Yes,2,N,Spam
20834,1383,0.066381876,1637,24660.34563,yes,N,Yes,13,N,Real
83378,304,0.003646046,477,130826.6645,N,N,N,1,N,Spam
11,5687,517,1,0.001934236,N,N,N,0,N,Bot
14,1644,117.4285714,1,0.008515815,N,N,N,0,N,Bot
3,702,234,2,0.008547009,N,Yes,N,0,N,Scam
3,115,38.33333333,2,0.052173913,Yes,N,N,0,N,Scam
86843,176,0.002026646,95,46875.48295,Yes,N,N,7,Yes,Spam
4,176,44,2,0.045454545,Yes,Yes,N,0,N,Scam
38,2197,57.81578947,0,0,N,N,N,0,N,Bot
3478,2075,0.596607246,1665,2790.780723,yes,Yes,N,9,N,Real
25,6443,257.72,0,0,N,Yes,N,0,N,Bot
38810,991,0.025534656,655,25651.41271,N,N,N,7,N,Spam
6,739,123.1666667,0,0,Yes,Yes,N,0,N,Scam
17195,209,0.012154696,192,15796.36364,N,N,N,4,Yes,Real
14267,994,0.069671269,654,9386.939638,yes,N,Yes,8,N,Real
3545,733,0.206770099,2481,11998.83356,Yes,Yes,N,0,Yes,Real
88911,246,0.002766812,530,191556.2195,N,Yes,Yes,3,N,Spam
33,5162,156.4242424,1,0.006392871,N,N,N,0,N,Bot
156026,358,0.002294489,572,249292.9385,N,N,N,1,Yes,Spam
1232,897,0.728084416,1259,1729.195095,N,N,N,7,N,Real
99094,146,0.001473349,346,234839.2055,Yes,Yes,N,7,N,Spam
159913,87,0.000544046,236,433786.9885,Yes,Yes,Yes,3,Yes,Spam
41,4281,104.4146341,1,0.009577202,N,Yes,N,0,N,Bot
0,287,#DIV/0!,3,#DIV/0!,Yes,N,N,0,N,Scam
17,6235,366.7647059,2,0.005453087,N,Yes,N,0,N,Bot
10,4630,463,2,0.004319654,N,N,N,0,N,Bot
10,2531,253.1,1,0.003951008,N,Yes,N,0,N,Bot
40,263,6.575,1,0.152091255,N,N,N,0,N,Bot
19437,157,0.008077378,2204,272860.8153,yes,N,N,0,Yes,Real
4858,1543,0.31762042,706,2222.779002,N,Yes,Yes,5,N,Real
2,612,306,3,0.009803922,Yes,N,N,0,N,Scam
0,238,#DIV/0!,2,#DIV/0!,Yes,N,N,0,N,Scam
16,3981,248.8125,2,0.008038181,N,N,N,0,N,Bot
3,130,43.33333333,2,0.046153846,N,Yes,N,0,N,Scam
3072,1098,0.357421875,2465,6896.612022,N,N,Yes,14,N,Real
3,259,86.33333333,3,0.034749035,N,Yes,N,0,N,Scam
1,420,420,0,0,Yes,N,N,0,N,Scam
38811,1017,0.026203911,74,2824.0059,Yes,N,N,9,N,Spam
110595,423,0.003824766,456,119222.9787,Yes,Yes,Yes,8,Yes,Spam
11593,432,0.037263866,2087,56005.99769,N,Yes,N,3,Yes,Real
6,156,26,2,0.076923077,Yes,N,N,0,N,Scam
7,679,97,4,0.041237113,Yes,N,N,0,N,Scam
14146,667,0.047151138,378,8016.773613,yes,Yes,N,11,N,Real
6796,828,0.121836374,1204,9882.10628,Yes,N,N,10,Yes,Real
2051,1206,0.588005851,1927,3277.178275,Yes,Yes,Yes,7,Yes,Real
53121,663,0.01248094,325,26039.70588,N,N,Yes,2,Yes,Spam
2,390,195,4,0.020512821,Yes,N,N,0,N,Scam
5430,920,0.169429098,485,2862.554348,N,Yes,Yes,2,Yes,Real
31,4930,159.0322581,0,0,N,Yes,N,0,N,Bot
162475,356,0.002191106,362,165213.3427,N,N,N,3,Yes,Spam
147218,608,0.00412993,473,114529.7928,N,Yes,Yes,3,Yes,Spam
3098,1599,0.516139445,140,271.2445278,yes,N,Yes,5,Yes,Real
10534,970,0.09208278,1776,19286.99381,Yes,Yes,Yes,10,N,Real
34207,11,0.000321572,209,649933,N,Yes,Yes,4,N,Spam
5,309,61.8,3,0.048543689,N,N,N,0,N,Scam
57570,774,0.013444502,52,3867.751938,N,Yes,Yes,8,Yes,Spam
6,39,6.5,4,0.615384615,Yes,Yes,N,0,N,Scam
5005,1644,0.328471528,652,1984.951338,Yes,Yes,Yes,3,Yes,Real
20,2124,106.2,2,0.018832392,N,N,N,0,N,Bot
7271,1087,0.149498006,1732,11585.43882,yes,N,Yes,0,N,Real
124297,546,0.004392705,112,25496.82051,Yes,Yes,Yes,3,Yes,Spam
11887,722,0.060738622,1585,26095.42244,N,Yes,Yes,11,N,Real
2789,1127,0.404087487,2120,5246.388642,N,Yes,Yes,9,N,Real
0,126,#DIV/0!,3,#DIV/0!,N,N,N,0,N,Scam
44,5439,123.6136364,1,0.008089722,N,N,N,0,N,Bot
2,404,202,3,0.014851485,Yes,Yes,N,0,N,Scam
10114,148,0.014633182,1283,87677.44595,yes,Yes,N,2,Yes,Real
48,5821,121.2708333,1,0.008246006,N,N,N,0,N,Bot
0,19,#DIV/0!,2,#DIV/0!,N,Yes,N,0,N,Scam
24,1189,49.54166667,1,0.020185029,N,N,N,0,N,Bot
4754,664,0.139671855,626,4481.933735,Yes,Yes,N,13,Yes,Real
3242,291,0.089759408,746,8311.106529,yes,Yes,N,3,Yes,Real
38,3566,93.84210526,2,0.021312395,N,Yes,N,0,N,Bot
17616,2036,0.115576748,2357,20393.37525,yes,Yes,Yes,7,Yes,Real
151135,333,0.002203328,626,284115.6456,Yes,Yes,N,0,Yes,Spam
14,4387,313.3571429,0,0,N,N,N,0,N,Bot
5,298,59.6,0,0,Yes,Yes,N,0,N,Scam
26,2516,96.76923077,1,0.010333863,N,N,N,0,N,Bot
17305,960,0.055475296,2268,40883.0625,Yes,Yes,Yes,6,Yes,Real
89178,210,0.002354841,208,88328.68571,N,N,Yes,8,N,Spam
15807,617,0.03903334,389,9965.839546,Yes,N,Yes,3,N,Spam
91753,48,0.000523144,315,602129.0625,N,N,Yes,2,N,Spam
22827,1049,0.045954352,364,7920.903718,Yes,Yes,N,9,N,Spam
33,3316,100.4848485,2,0.019903498,N,N,N,0,N,Bot
45818,126,0.002750011,143,51999.79365,Yes,Yes,Yes,3,N,Spam
133576,142,0.001063065,403,379092.4507,N,Yes,Yes,2,N,Spam
40,1804,45.1,0,0,N,N,N,0,N,Bot
96128,438,0.004556425,337,73961.49772,Yes,Yes,Yes,6,N,Spam
18,1075,59.72222222,1,0.016744186,N,Yes,N,0,N,Bot
144457,67,0.000463806,615,1325985.896,Yes,Yes,Yes,1,Yes,Spam
149845,726,0.004845007,210,43343.59504,N,Yes,Yes,6,N,Spam
145322,81,0.000557383,501,898843.4815,Yes,Yes,N,7,Yes,Spam
12010,1144,0.095253955,2206,23159.14336,Yes,N,Yes,14,Yes,Real
4,420,105,2,0.019047619,Yes,Yes,N,0,N,Scam
8715,1813,0.208032129,566,2720.733591,Yes,Yes,N,9,Yes,Real
2,62,31,0,0,Yes,N,N,0,N,Scam
11781,64,0.005432476,668,122964.1875,yes,Yes,N,14,N,Real
5,1805,361,1,0.002770083,N,N,N,0,N,Bot
7,397,56.71428571,3,0.052896725,Yes,Yes,N,0,N,Scam
45928,862,0.018768507,319,16996.55684,N,Yes,N,8,N,Spam
149130,637,0.004271441,216,50568.41444,N,N,Yes,4,N,Spam
12416,299,0.02408183,1957,81264.58863,Yes,Yes,Yes,4,N,Real
3,252,84,0,0,N,N,N,0,N,Scam
18672,1964,0.105184233,2108,20041.02648,Yes,N,Yes,12,Yes,Real
34,3174,93.35294118,2,0.021424071,N,Yes,N,0,N,Bot
0,266,#DIV/0!,2,#DIV/0!,N,Yes,N,0,N,Scam
11068,2049,0.185128298,1177,6357.75305,yes,Yes,Yes,4,N,Real
134271,150,0.001117144,350,313299,N,Yes,Yes,2,Yes,Spam
1,198,198,1,0.005050505,N,N,N,0,N,Scam
9432,239,0.025339271,2283,90097.30544,yes,N,Yes,2,Yes,Real
10598,1611,0.152009813,115,756.5301055,yes,N,Yes,14,Yes,Real
126914,1025,0.008076335,243,30087.90439,N,Yes,Yes,2,Yes,Spam
20058,2059,0.102652308,2620,25523.05002,Yes,N,Yes,2,N,Real
6,461,76.83333333,1,0.013015184,Yes,Yes,N,0,N,Scam
7,175,25,2,0.08,Yes,Yes,N,0,N,Scam
11084,838,0.075604475,613,8107.98568,N,N,N,0,Yes,Spam
6,93,15.5,0,0,N,Yes,N,0,N,Scam
2,2764,1382,1,0.000723589,N,N,N,0,N,Bot
1,46,46,2,0.043478261,N,Yes,N,0,N,Scam
4571,1361,0.297746664,2079,6982.445996,yes,N,N,4,Yes,Real
54345,623,0.011463796,8,697.8491172,Yes,N,Yes,7,N,Spam
2,408,204,4,0.019607843,N,Yes,N,0,N,Scam
62563,212,0.003388584,429,126601.5425,N,N,Yes,6,N,Spam
35094,193,0.005499516,122,22183.77202,Yes,Yes,Yes,4,N,Spam
4,6392,1598,0,0,N,Yes,N,0,N,Bot
6,678,113,0,0,N,N,N,0,N,Scam
6620,1646,0.248640483,667,2682.588092,N,N,Yes,1,N,Real
16572,1167,0.070419986,44,624.8226221,yes,N,Yes,15,N,Real
40,6165,154.125,1,0.00648824,N,Yes,N,0,N,Bot
22,267,12.13636364,1,0.082397004,N,N,N,0,N,Bot
20,5726,286.3,1,0.00349284,N,N,N,0,N,Bot
5,91,18.2,1,0.054945055,Yes,Yes,N,0,N,Scam
37,2911,78.67567568,1,0.012710409,N,Yes,N,0,N,Bot
12,5713,476.0833333,1,0.002100473,N,Yes,N,0,N,Bot
26,722,27.76923077,0,0,N,N,N,0,N,Bot
160152,787,0.004914082,322,65525.97713,Yes,N,Yes,4,Yes,Spam
13345,2205,0.165230423,1957,11844.06576,Yes,N,Yes,13,Yes,Real
23,1797,78.13043478,1,0.01279911,N,N,N,0,N,Bot
4,423,105.75,2,0.01891253,Yes,N,N,0,N,Scam
9092,982,0.108007039,299,2768.338086,yes,N,N,10,Yes,Real
0,355,#DIV/0!,2,#DIV/0!,Yes,N,N,0,N,Scam
19738,1299,0.065812139,1872,28444.60046,yes,N,Yes,3,Yes,Real
5,14,2.8,4,1.428571429,N,N,N,0,N,Scam
45,4618,102.6222222,1,0.009744478,N,N,N,0,N,Bot
16906,632,0.037383178,1260,33705,yes,N,N,15,N,Real
132574,488,0.003680963,635,172509.2008,N,Yes,Yes,2,N,Spam
11701,665,0.056832749,1892,33290.66466,yes,Yes,N,12,Yes,Real
14407,2090,0.14506837,611,4211.807177,N,Yes,N,7,N,Real
5418,2156,0.397932817,2307,5797.461039,N,Yes,Yes,7,N,Real
4,1357,339.25,1,0.002947679,N,N,N,0,N,Bot
5875,154,0.026212766,1226,46771.1039,Yes,N,N,13,Yes,Real
17,1381,81.23529412,2,0.024619841,N,N,N,0,N,Bot
47,5187,110.3617021,2,0.018122229,N,Yes,N,0,N,Bot
152043,996,0.006550778,398,60756.13855,Yes,Yes,N,8,N,Spam
35,4122,117.7714286,0,0,N,N,N,0,N,Bot
1,638,638,4,0.006269592,Yes,N,N,0,N,Scam
17,4749,279.3529412,0,0,N,N,N,0,N,Bot
16,2957,184.8125,2,0.010821779,N,N,N,0,N,Bot
7,83,11.85714286,0,0,N,N,N,0,N,Scam
158688,824,0.005192579,214,41212.66019,N,Yes,N,2,Yes,Spam
21128,928,0.043922757,2033,46285.80172,Yes,Yes,Yes,0,N,Real
20,2008,100.4,1,0.009960159,N,Yes,N,0,N,Bot
0,732,#DIV/0!,4,#DIV/0!,N,Yes,N,0,N,Scam
27,360,13.33333333,2,0.15,N,N,N,0,N,Bot
5,624,124.8,1,0.008012821,N,Yes,N,0,N,Scam
6389,580,0.09078103,1008,11103.64138,Yes,N,Yes,6,N,Real
127948,452,0.003532685,613,173522.3982,N,Yes,Yes,2,Yes,Spam
3,197,65.66666667,3,0.045685279,Yes,Yes,N,0,N,Scam
19880,1006,0.050603622,189,3734.910537,Yes,Yes,Yes,4,N,Spam
88680,1009,0.011377988,463,40692.60654,N,N,N,6,N,Spam
5,5,1,4,4,Yes,Yes,N,0,N,Scam
4,766,191.5,0,0,Yes,N,N,0,N,Scam
3,188,62.66666667,1,0.015957447,N,N,N,0,N,Scam
6,200,33.33333333,4,0.12,N,N,N,0,N,Scam
5,524,104.8,1,0.009541985,Yes,Yes,N,0,N,Scam
19850,1677,0.084483627,1614,19104.29338,Yes,N,N,15,N,Real
62708,505,0.008053199,615,76367.16832,Yes,N,N,2,Yes,Spam
40,6227,155.675,0,0,N,N,N,0,N,Bot
134321,928,0.006908823,692,100161.7802,Yes,N,N,7,N,Spam
14713,1189,0.080812887,957,11842.17073,Yes,N,N,0,Yes,Real
44,4328,98.36363636,2,0.020332717,N,N,N,0,N,Bot
7,533,76.14285714,2,0.026266417,Yes,N,N,0,N,Scam
5,277,55.4,0,0,Yes,Yes,N,0,N,Scam
82808,828,0.009999034,50,5000.483092,Yes,N,N,0,N,Spam
5,31,6.2,1,0.161290323,N,N,N,0,N,Scam
15255,208,0.013634874,1077,78988.62981,N,Yes,N,12,N,Real
5,997,199.4,2,0.01003009,N,Yes,N,0,N,Bot
1,540,540,0,0,Yes,N,N,0,N,Scam
31,3201,103.2580645,0,0,N,N,N,0,N,Bot
157198,939,0.005973358,353,59095.73376,N,Yes,Yes,5,N,Spam
22,4610,209.5454545,2,0.009544469,N,N,N,0,N,Bot
49996,514,0.010280822,159,15465.68872,Yes,N,Yes,6,Yes,Spam
20426,911,0.04460002,942,21121.06696,yes,N,Yes,8,N,Real
32371,384,0.011862469,566,47713.50521,N,N,Yes,3,Yes,Spam
44,1644,37.36363636,0,0,N,N,N,0,N,Bot
19002,713,0.037522366,1659,44213.62973,Yes,Yes,N,7,Yes,Real
40,4393,109.825,2,0.01821079,N,N,N,0,N,Bot
2,300,150,3,0.02,N,Yes,N,0,N,Scam
4,499,124.75,3,0.024048096,N,N,N,0,N,Scam
103792,386,0.003718976,198,53240.45596,Yes,N,N,3,Yes,Spam
40,1072,26.8,0,0,N,N,N,0,N,Bot
7530,748,0.099335989,625,6291.778075,Yes,N,N,7,Yes,Real
15365,199,0.012951513,302,23317.73869,Yes,N,N,7,Yes,Spam
609,1489,2.44499179,996,407.3633311,N,Yes,N,10,N,Real
